,time,src,dst,len,role
799,3.883588,192.168.65.174,183.47.97.149,99,1
800,3.894246,192.168.65.174,183.47.97.149,99,1
801,3.898976,183.47.97.149,192.168.65.174,450,0
802,3.906167,183.47.97.149,192.168.65.174,73,0
803,3.915986,183.47.97.149,192.168.65.174,259,0
804,3.916269,192.168.65.174,183.47.97.149,70,1
805,3.916338,192.168.65.174,183.47.97.149,152,1
806,3.918775,183.47.97.149,192.168.65.174,73,0
807,3.931633,183.47.97.149,192.168.65.174,195,0
808,3.940938,183.47.97.149,192.168.65.174,73,0
809,3.949386,183.47.97.149,192.168.65.174,174,0
810,3.949587,192.168.65.174,183.47.97.149,70,1
811,3.949647,192.168.65.174,183.47.97.149,117,1
812,3.960300,192.168.65.174,183.47.97.149,99,1
813,3.965004,183.47.97.149,192.168.65.174,450,0
814,3.972554,183.47.97.149,192.168.65.174,76,0
815,3.981910,183.47.97.149,192.168.65.174,259,0
816,3.982188,192.168.65.174,183.47.97.149,70,1
817,3.982274,192.168.65.174,183.47.97.149,173,1
818,3.997942,183.47.97.149,192.168.65.174,174,0
819,4.005263,183.47.97.149,192.168.65.174,73,0
820,4.016275,192.168.65.174,183.47.97.149,67,1
821,4.016355,192.168.65.174,183.47.97.149,213,1
822,4.016388,183.47.97.149,192.168.65.174,174,0
823,4.027263,192.168.65.174,183.47.97.149,67,1
824,4.031807,183.47.97.149,192.168.65.174,450,0
825,4.032054,192.168.65.174,183.47.97.149,99,1
826,4.039513,183.47.97.149,192.168.65.174,73,0
827,4.047323,183.47.97.149,192.168.65.174,174,0
828,4.047590,192.168.65.174,183.47.97.149,70,1
829,4.047659,192.168.65.174,183.47.97.149,148,1
830,4.056643,183.47.97.149,192.168.65.174,73,0
831,4.066787,183.47.97.149,192.168.65.174,174,0
832,4.067003,192.168.65.174,183.47.97.149,99,1
833,4.071207,183.47.97.149,192.168.65.174,73,0
834,4.082330,192.168.65.174,183.47.97.149,67,1
835,4.082430,192.168.65.174,183.47.97.149,120,1
836,4.082715,183.47.97.149,192.168.65.174,208,0
837,4.090221,183.47.97.149,192.168.65.174,73,0
838,4.098070,183.47.97.149,192.168.65.174,386,0
839,4.098318,192.168.65.174,183.47.97.149,70,1
840,4.098403,192.168.65.174,183.47.97.149,161,1
841,4.107278,183.47.97.149,192.168.65.174,73,0
842,4.116885,183.47.97.149,192.168.65.174,293,0
843,4.117141,192.168.65.174,183.47.97.149,191,1
844,4.123699,183.47.97.149,192.168.65.174,73,0
845,4.132441,183.47.97.149,192.168.65.174,174,0
846,4.132668,192.168.65.174,183.47.97.149,70,1
847,4.132746,192.168.65.174,183.47.97.149,161,1
848,4.141871,183.47.97.149,192.168.65.174,73,0
849,4.148249,183.47.97.149,192.168.65.174,174,0
850,4.148508,192.168.65.174,183.47.97.149,138,1
851,4.157477,183.47.97.149,192.168.65.174,73,0
852,4.166978,183.47.97.149,192.168.65.174,450,0
853,4.167209,192.168.65.174,183.47.97.149,70,1
854,4.167285,192.168.65.174,183.47.97.149,120,1
855,4.173368,183.47.97.149,192.168.65.174,73,0
856,4.182803,183.47.97.149,192.168.65.174,174,0
857,4.183113,192.168.65.174,183.47.97.149,120,1
858,4.192128,183.47.97.149,192.168.65.174,73,0
859,4.198413,183.47.97.149,192.168.65.174,174,0
860,4.198655,192.168.65.174,183.47.97.149,70,1
861,4.198720,192.168.65.174,183.47.97.149,216,1
862,4.208477,183.47.97.149,192.168.65.174,73,0
863,4.214053,183.47.97.149,192.168.65.174,174,0
864,4.222485,183.47.97.149,192.168.65.174,73,0
865,4.231748,183.47.97.149,192.168.65.174,514,0
866,4.232015,192.168.65.174,183.47.97.149,70,1
867,4.232079,192.168.65.174,183.47.97.149,181,1
868,4.247407,183.47.97.149,192.168.65.174,238,0
869,4.256731,183.47.97.149,192.168.65.174,73,0
870,4.265979,183.47.97.149,192.168.65.174,174,0
871,4.266210,192.168.65.174,183.47.97.149,70,1
872,4.266307,192.168.65.174,183.47.97.149,181,1
873,4.277487,192.168.65.174,183.47.97.149,148,1
874,4.281610,183.47.97.149,192.168.65.174,174,0
875,4.289958,183.47.97.149,192.168.65.174,76,0
876,4.299271,183.47.97.149,192.168.65.174,536,0
877,4.299607,192.168.65.174,183.47.97.149,70,1
878,4.299681,192.168.65.174,183.47.97.149,99,1
879,4.315028,183.47.97.149,192.168.65.174,174,0
880,4.315278,192.168.65.174,183.47.97.149,110,1
881,4.324372,183.47.97.149,192.168.65.174,73,0
