,time,src,dst,len,role
322,0.254192,183.47.97.149,192.168.65.174,1330,Role.SERVER
323,0.254308,183.47.97.149,192.168.65.174,1330,Role.SERVER
324,0.254552,183.47.97.149,192.168.65.174,1330,Role.SERVER
325,0.254680,183.47.97.149,192.168.65.174,1330,Role.SERVER
326,0.254817,183.47.97.149,192.168.65.174,1330,Role.SERVER
327,0.254945,183.47.97.149,192.168.65.174,1330,Role.SERVER
328,0.255061,183.47.97.149,192.168.65.174,1330,Role.SERVER
329,0.255300,183.47.97.149,192.168.65.174,1330,Role.SERVER
330,0.255434,183.47.97.149,192.168.65.174,1330,Role.SERVER
331,0.255569,183.47.97.149,192.168.65.174,1330,Role.SERVER
332,0.255698,183.47.97.149,192.168.65.174,1330,Role.SERVER
333,0.255815,183.47.97.149,192.168.65.174,1330,Role.SERVER
334,0.256052,183.47.97.149,192.168.65.174,1330,Role.SERVER
335,0.256188,183.47.97.149,192.168.65.174,1330,Role.SERVER
336,0.256323,183.47.97.149,192.168.65.174,1330,Role.SERVER
337,0.256455,183.47.97.149,192.168.65.174,1330,Role.SERVER
338,0.256570,183.47.97.149,192.168.65.174,1330,Role.SERVER
339,0.256811,183.47.97.149,192.168.65.174,1330,Role.SERVER
340,0.256947,183.47.97.149,192.168.65.174,1330,Role.SERVER
341,0.256947,183.47.97.149,192.168.65.174,107,Role.SERVER
342,0.257100,183.47.97.149,192.168.65.174,1330,Role.SERVER
343,0.257109,192.168.65.174,183.47.97.149,28,Role.CLIENT
344,0.257211,183.47.97.149,192.168.65.174,1330,Role.SERVER
345,0.257453,183.47.97.149,192.168.65.174,1330,Role.SERVER
346,0.257585,183.47.97.149,192.168.65.174,1330,Role.SERVER
347,0.257718,183.47.97.149,192.168.65.174,1330,Role.SERVER
348,0.257852,183.47.97.149,192.168.65.174,1330,Role.SERVER
349,0.257968,183.47.97.149,192.168.65.174,1330,Role.SERVER
350,0.258511,183.47.97.149,192.168.65.174,1330,Role.SERVER
351,0.258654,183.47.97.149,192.168.65.174,1330,Role.SERVER
352,0.258784,183.47.97.149,192.168.65.174,1330,Role.SERVER
353,0.258917,183.47.97.149,192.168.65.174,1330,Role.SERVER
354,0.259035,183.47.97.149,192.168.65.174,1330,Role.SERVER
355,0.259273,183.47.97.149,192.168.65.174,1330,Role.SERVER
356,0.259409,183.47.97.149,192.168.65.174,1330,Role.SERVER
357,0.259541,183.47.97.149,192.168.65.174,1330,Role.SERVER
358,0.259670,183.47.97.149,192.168.65.174,1330,Role.SERVER
359,0.259788,183.47.97.149,192.168.65.174,1330,Role.SERVER
360,0.260029,183.47.97.149,192.168.65.174,1330,Role.SERVER
361,0.260157,183.47.97.149,192.168.65.174,1330,Role.SERVER
362,0.260297,183.47.97.149,192.168.65.174,1330,Role.SERVER
363,0.260424,183.47.97.149,192.168.65.174,1330,Role.SERVER
364,0.260539,183.47.97.149,192.168.65.174,1330,Role.SERVER
365,0.260778,183.47.97.149,192.168.65.174,1330,Role.SERVER
366,0.260910,183.47.97.149,192.168.65.174,1330,Role.SERVER
367,0.261043,183.47.97.149,192.168.65.174,1330,Role.SERVER
368,0.261176,183.47.97.149,192.168.65.174,1330,Role.SERVER
369,0.261294,183.47.97.149,192.168.65.174,1330,Role.SERVER
370,0.261566,183.47.97.149,192.168.65.174,1330,Role.SERVER
371,0.261700,183.47.97.149,192.168.65.174,1330,Role.SERVER
372,0.261832,183.47.97.149,192.168.65.174,1330,Role.SERVER
373,0.261965,183.47.97.149,192.168.65.174,1330,Role.SERVER
374,0.262081,183.47.97.149,192.168.65.174,1330,Role.SERVER
375,0.262325,183.47.97.149,192.168.65.174,1330,Role.SERVER
376,0.262455,183.47.97.149,192.168.65.174,1330,Role.SERVER
377,0.262587,183.47.97.149,192.168.65.174,1330,Role.SERVER
378,0.262724,183.47.97.149,192.168.65.174,1330,Role.SERVER
379,0.262836,183.47.97.149,192.168.65.174,1330,Role.SERVER
380,0.263080,183.47.97.149,192.168.65.174,1330,Role.SERVER
381,0.263222,183.47.97.149,192.168.65.174,1330,Role.SERVER
382,0.263342,183.47.97.149,192.168.65.174,1330,Role.SERVER
383,0.263478,183.47.97.149,192.168.65.174,1330,Role.SERVER
384,0.263596,183.47.97.149,192.168.65.174,1330,Role.SERVER
385,0.263835,183.47.97.149,192.168.65.174,1330,Role.SERVER
386,0.263965,183.47.97.149,192.168.65.174,1330,Role.SERVER
387,0.263984,183.47.97.149,192.168.65.174,282,Role.SERVER
388,0.264116,192.168.65.174,183.47.97.149,28,Role.CLIENT
389,0.264137,183.47.97.149,192.168.65.174,1330,Role.SERVER
390,0.264239,183.47.97.149,192.168.65.174,1330,Role.SERVER
391,0.264481,183.47.97.149,192.168.65.174,1330,Role.SERVER
392,0.264613,183.47.97.149,192.168.65.174,1330,Role.SERVER
393,0.264746,183.47.97.149,192.168.65.174,1330,Role.SERVER
